"","Label","X.1","X","Species","Treatment","Number","Sample","Recovered","NOTES","Airbrush_Date","Airbrush_volume","Airbrush_Initials","Aliquot_Date","Aliquot_Initials","Chl_box","Host_PTAC_box","Sym_PTAC_box","Sym_density_box","Ash_Bag","Skeleton_Dry_Date","Skeleton_Dry_Initials","Row.names","Area","Mean","Min","Max","Angle","Length","CALICE","MEASUREMENT"
"5153","OFRA_PS_2CX10",247,247,"OFRA","PS","10","2CX10","p","","5/12/22","22.5","TL","5/12/22","TL","9","10","11","12","H","5/13/22","TL",9,0.0003372,185.152,0.796,212.856,5.711,0.368,"C2","W"
"5154","OFRA_PS_2CX10",247,247,"OFRA","PS","10","2CX10","p","","5/12/22","22.5","TL","5/12/22","TL","9","10","11","12","H","5/13/22","TL",29,0.185,147.465,0,191,0,0,"C5","A"
"5155","OFRA_PS_2CX10",247,247,"OFRA","PS","10","2CX10","p","","5/12/22","22.5","TL","5/12/22","TL","9","10","11","12","H","5/13/22","TL",3,0.0004786,151.607,0.518,197.863,5.631,0.522,"C1","W"
"5156","OFRA_PS_2CX10",247,247,"OFRA","PS","10","2CX10","p","","5/12/22","22.5","TL","5/12/22","TL","9","10","11","12","H","5/13/22","TL",30,0.089,130.345,0,191,0,0,"C5","CA"
"5157","OFRA_PS_2CX10",247,247,"OFRA","PS","10","2CX10","p","","5/12/22","22.5","TL","5/12/22","TL","9","10","11","12","H","5/13/22","TL",28,0.000251,124.234,55.204,166.699,7.696,0.273,"C5","CW"
"5158","OFRA_PS_2CX10",247,247,"OFRA","PS","10","2CX10","p","","5/12/22","22.5","TL","5/12/22","TL","9","10","11","12","H","5/13/22","TL",5,0.166,154.383,0,204,0,0,"C1","A"
"5159","OFRA_PS_2CX10",247,247,"OFRA","PS","10","2CX10","p","","5/12/22","22.5","TL","5/12/22","TL","9","10","11","12","H","5/13/22","TL",4,0.0002234,127.96,0.388,178.704,7.765,0.244,"C1","CW"
"5160","OFRA_PS_2CX11",248,248,"OFRA","PS","11","2CX11","MISSING","MISSING","MISSING","MISSING","MISSING","MISSING","MISSING","MISSING","MISSING","MISSING","MISSING","MISSING","MISSING","MISSING",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5161","OFRA_PS_2CX12",249,249,"OFRA","PS","12","2CX12","p","","5/12/22","20.5","TL","5/12/22","TL","9","10","11","12","H","5/13/22","TL",23,0.105,132.093,0,175,0,0,"C4","A"
"5162","OFRA_PS_2CX12",249,249,"OFRA","PS","12","2CX12","p","","5/12/22","20.5","TL","5/12/22","TL","9","10","11","12","H","5/13/22","TL",24,0.052,113.309,0,175,0,0,"C4","CA"
"5163","OFRA_PS_2CX12",249,249,"OFRA","PS","12","2CX12","p","","5/12/22","20.5","TL","5/12/22","TL","9","10","11","12","H","5/13/22","TL",22,0.0002288,113.625,0.651,161.333,4.268,0.247,"C4","CW"
"5164","OFRA_PS_2CX12",249,249,"OFRA","PS","12","2CX12","p","","5/12/22","20.5","TL","5/12/22","TL","9","10","11","12","H","5/13/22","TL",19,0.0003804,118.742,0.333,167.333,-90,0.412,"C4","H"
"5165","OFRA_PS_2CX12",249,249,"OFRA","PS","12","2CX12","p","","5/12/22","20.5","TL","5/12/22","TL","9","10","11","12","H","5/13/22","TL",2,0.0002406,150.182,0.2,212.041,8.931,0.261,"C1","CH"
"5166","OFRA_PS_2CX12",249,249,"OFRA","PS","12","2CX12","p","","5/12/22","20.5","TL","5/12/22","TL","9","10","11","12","H","5/13/22","TL",20,0.0002177,93.733,0.49,159.458,-88.21,0.236,"C4","CH"
"5167","OFRA_PS_2CX12",249,249,"OFRA","PS","12","2CX12","p","","5/12/22","20.5","TL","5/12/22","TL","9","10","11","12","H","5/13/22","TL",21,0.0003516,117.859,0.388,157.098,4.994,0.381,"C4","W"
"5168","OFRA_PS_2CX12",249,249,"OFRA","PS","12","2CX12","p","","5/12/22","20.5","TL","5/12/22","TL","9","10","11","12","H","5/13/22","TL",1,0.0003982,170.742,0.747,215.667,3.912,0.432,"C1","H"
"5169","OFRA_PS_2CX12",249,249,"OFRA","PS","12","2CX12","p","","5/12/22","20.5","TL","5/12/22","TL","9","10","11","12","H","5/13/22","TL",10,0.0002313,123.007,1.569,206.319,2.526,0.251,"C2","CW"
"5170","OFRA_PS_2CX12",249,249,"OFRA","PS","12","2CX12","p","","5/12/22","20.5","TL","5/12/22","TL","9","10","11","12","H","5/13/22","TL",11,0.115,162.651,0,221,0,0,"C2","A"
"5171","OFRA_PS_2CX12",249,249,"OFRA","PS","12","2CX12","p","","5/12/22","20.5","TL","5/12/22","TL","9","10","11","12","H","5/13/22","TL",12,0.056,139.614,0,216,0,0,"C2","CA"
"5172","OFRA_PS_2CX12",249,249,"OFRA","PS","12","2CX12","p","","5/12/22","20.5","TL","5/12/22","TL","9","10","11","12","H","5/13/22","TL",13,0.0004346,124.37,0,167.333,-90,0.471,"C3","H"
"5173","OFRA_PS_2CX12",249,249,"OFRA","PS","12","2CX12","p","","5/12/22","20.5","TL","5/12/22","TL","9","10","11","12","H","5/13/22","TL",14,0.0002652,113.772,0,156,-87.797,0.287,"C3","CH"
"5174","OFRA_PS_2CX12",249,249,"OFRA","PS","12","2CX12","p","","5/12/22","20.5","TL","5/12/22","TL","9","10","11","12","H","5/13/22","TL",15,0.0003804,138.678,0.202,196,2.045,0.413,"C3","W"
"5175","OFRA_PS_2CX12",249,249,"OFRA","PS","12","2CX12","p","","5/12/22","20.5","TL","5/12/22","TL","9","10","11","12","H","5/13/22","TL",16,0.0002059,121.262,0.586,169.826,6.654,0.222,"C3","CW"
"5176","OFRA_PS_2CX12",249,249,"OFRA","PS","12","2CX12","p","","5/12/22","20.5","TL","5/12/22","TL","9","10","11","12","H","5/13/22","TL",17,0.124,142.002,0,195,0,0,"C3","A"
"5177","OFRA_PS_2CX12",249,249,"OFRA","PS","12","2CX12","p","","5/12/22","20.5","TL","5/12/22","TL","9","10","11","12","H","5/13/22","TL",18,0.072,127.529,0,182,0,0,"C3","CA"
"5178","OFRA_PS_2CX12",249,249,"OFRA","PS","12","2CX12","p","","5/12/22","20.5","TL","5/12/22","TL","9","10","11","12","H","5/13/22","TL",30,0.054,125.76,0,196,0,0,"C5","CA"
"5179","OFRA_PS_2CX12",249,249,"OFRA","PS","12","2CX12","p","","5/12/22","20.5","TL","5/12/22","TL","9","10","11","12","H","5/13/22","TL",4,0.0002076,170.542,104.284,208.333,-89.061,0.225,"C1","CW"
"5180","OFRA_PS_2CX12",249,249,"OFRA","PS","12","2CX12","p","","5/12/22","20.5","TL","5/12/22","TL","9","10","11","12","H","5/13/22","TL",5,0.103,185.58,0,235,0,0,"C1","A"
"5181","OFRA_PS_2CX12",249,249,"OFRA","PS","12","2CX12","p","","5/12/22","20.5","TL","5/12/22","TL","9","10","11","12","H","5/13/22","TL",6,0.056,166.022,0,228,0,0,"C1","CA"
"5182","OFRA_PS_2CX12",249,249,"OFRA","PS","12","2CX12","p","","5/12/22","20.5","TL","5/12/22","TL","9","10","11","12","H","5/13/22","TL",7,0.0003982,152.849,81.998,208.763,-92.936,0.431,"C2","H"
"5183","OFRA_PS_2CX12",249,249,"OFRA","PS","12","2CX12","p","","5/12/22","20.5","TL","5/12/22","TL","9","10","11","12","H","5/13/22","TL",8,0.0002118,119.959,85.942,161.678,-95.528,0.229,"C2","CH"
"5184","OFRA_PS_2CX12",249,249,"OFRA","PS","12","2CX12","p","","5/12/22","20.5","TL","5/12/22","TL","9","10","11","12","H","5/13/22","TL",9,0.0003228,148.237,1.547,209.674,1.809,0.35,"C2","W"
"5185","OFRA_PS_2CX12",249,249,"OFRA","PS","12","2CX12","p","","5/12/22","20.5","TL","5/12/22","TL","9","10","11","12","H","5/13/22","TL",25,0.0003635,134.224,0.249,189.131,-91.071,0.394,"C5","H"
"5186","OFRA_PS_2CX12",249,249,"OFRA","PS","12","2CX12","p","","5/12/22","20.5","TL","5/12/22","TL","9","10","11","12","H","5/13/22","TL",26,0.0001983,109.019,72.501,167.866,-94.927,0.214,"C5","CH"
"5187","OFRA_PS_2CX12",249,249,"OFRA","PS","12","2CX12","p","","5/12/22","20.5","TL","5/12/22","TL","9","10","11","12","H","5/13/22","TL",27,0.0002652,117.902,0.114,193.308,9.583,0.288,"C5","W"
"5188","OFRA_PS_2CX12",249,249,"OFRA","PS","12","2CX12","p","","5/12/22","20.5","TL","5/12/22","TL","9","10","11","12","H","5/13/22","TL",28,0.0001923,112.829,45.128,175.245,8.13,0.208,"C5","CW"
"5189","OFRA_PS_2CX12",249,249,"OFRA","PS","12","2CX12","p","","5/12/22","20.5","TL","5/12/22","TL","9","10","11","12","H","5/13/22","TL",29,0.095,141.455,0,196,0,0,"C5","A"
"5190","OFRA_PS_2CX12",249,249,"OFRA","PS","12","2CX12","p","","5/12/22","20.5","TL","5/12/22","TL","9","10","11","12","H","5/13/22","TL",3,0.0003702,139.014,0,219.333,-90,0.401,"C1","W"
"5191","OFRA_PS_2CX13",250,250,"OFRA","PS","13","2CX13","p","","5/12/22","14.5","TL","5/12/22","TL","9","10","11","12","H","5/13/22","TL",30,0.062,174.672,0,239,0,0,"C5","CA"
"5192","OFRA_PS_2CX13",250,250,"OFRA","PS","13","2CX13","p","","5/12/22","14.5","TL","5/12/22","TL","9","10","11","12","H","5/13/22","TL",4,0.0002264,174.179,0.273,230.925,18.97,0.247,"C1","CW"
"5193","OFRA_PS_2CX13",250,250,"OFRA","PS","13","2CX13","p","","5/12/22","14.5","TL","5/12/22","TL","9","10","11","12","H","5/13/22","TL",5,0.124,212.916,0,244,0,0,"C1","A"
"5194","OFRA_PS_2CX13",250,250,"OFRA","PS","13","2CX13","p","","5/12/22","14.5","TL","5/12/22","TL","9","10","11","12","H","5/13/22","TL",6,0.055,200.044,0,244,0,0,"C1","CA"
"5195","OFRA_PS_2CX13",250,250,"OFRA","PS","13","2CX13","p","","5/12/22","14.5","TL","5/12/22","TL","9","10","11","12","H","5/13/22","TL",7,0.0004104,179.246,2.317,219.878,-87.905,0.449,"C2","H"
"5196","OFRA_PS_2CX13",250,250,"OFRA","PS","13","2CX13","p","","5/12/22","14.5","TL","5/12/22","TL","9","10","11","12","H","5/13/22","TL",8,0.0002714,142.129,0.14,205.974,-85.236,0.297,"C2","CH"
"5197","OFRA_PS_2CX13",250,250,"OFRA","PS","13","2CX13","p","","5/12/22","14.5","TL","5/12/22","TL","9","10","11","12","H","5/13/22","TL",9,0.0003297,191.381,0.172,236.695,11.395,0.36,"C2","W"
"5198","OFRA_PS_2CX13",250,250,"OFRA","PS","13","2CX13","p","","5/12/22","14.5","TL","5/12/22","TL","9","10","11","12","H","5/13/22","TL",1,0.0003405,202.727,122.882,242.5,-82.108,0.372,"C1","H"
"5199","OFRA_PS_2CX13",250,250,"OFRA","PS","13","2CX13","p","","5/12/22","14.5","TL","5/12/22","TL","9","10","11","12","H","5/13/22","TL",10,0.0002139,160.775,0.246,209.594,16.314,0.234,"C2","CW"
"5200","OFRA_PS_2CX13",250,250,"OFRA","PS","13","2CX13","p","","5/12/22","14.5","TL","5/12/22","TL","9","10","11","12","H","5/13/22","TL",11,0.133,192.446,0,238,0,0,"C2","A"
"5201","OFRA_PS_2CX13",250,250,"OFRA","PS","13","2CX13","p","","5/12/22","14.5","TL","5/12/22","TL","9","10","11","12","H","5/13/22","TL",12,0.056,179.383,0,238,0,0,"C2","CA"
"5202","OFRA_PS_2CX13",250,250,"OFRA","PS","13","2CX13","p","","5/12/22","14.5","TL","5/12/22","TL","9","10","11","12","H","5/13/22","TL",13,0.0004812,216.113,0.32,239.175,-92.981,0.526,"C3","H"
"5203","OFRA_PS_2CX13",250,250,"OFRA","PS","13","2CX13","p","","5/12/22","14.5","TL","5/12/22","TL","9","10","11","12","H","5/13/22","TL",14,0.0002106,199.446,142.052,232.96,-93.406,0.23,"C3","CH"
"5204","OFRA_PS_2CX13",250,250,"OFRA","PS","13","2CX13","p","","5/12/22","14.5","TL","5/12/22","TL","9","10","11","12","H","5/13/22","TL",15,0.000368,195.963,0.444,235,2.726,0.403,"C3","W"
"5205","OFRA_PS_2CX13",250,250,"OFRA","PS","13","2CX13","p","","5/12/22","14.5","TL","5/12/22","TL","9","10","11","12","H","5/13/22","TL",16,0.000209,189.956,1.389,225.957,10.366,0.228,"C3","CW"
"5206","OFRA_PS_2CX13",250,250,"OFRA","PS","13","2CX13","p","","5/12/22","14.5","TL","5/12/22","TL","9","10","11","12","H","5/13/22","TL",17,0.114,215.176,0,241,0,0,"C3","A"
"5207","OFRA_PS_2CX13",250,250,"OFRA","PS","13","2CX13","p","","5/12/22","14.5","TL","5/12/22","TL","9","10","11","12","H","5/13/22","TL",18,0.049,200.399,0,241,0,0,"C3","CA"
"5208","OFRA_PS_2CX13",250,250,"OFRA","PS","13","2CX13","p","","5/12/22","14.5","TL","5/12/22","TL","9","10","11","12","H","5/13/22","TL",19,0.0003613,188.913,0.333,233.333,-94.764,0.396,"C4","H"
"5209","OFRA_PS_2CX13",250,250,"OFRA","PS","13","2CX13","p","","5/12/22","14.5","TL","5/12/22","TL","9","10","11","12","H","5/13/22","TL",2,0.0002206,197.146,149,224,-90,0.241,"C1","CH"
"5210","OFRA_PS_2CX13",250,250,"OFRA","PS","13","2CX13","p","","5/12/22","14.5","TL","5/12/22","TL","9","10","11","12","H","5/13/22","TL",20,0.0002481,169.849,81.832,221.162,-92.314,0.271,"C4","CH"
"5211","OFRA_PS_2CX13",250,250,"OFRA","PS","13","2CX13","p","","5/12/22","14.5","TL","5/12/22","TL","9","10","11","12","H","5/13/22","TL",21,0.000373,196.841,0.264,239.333,1.922,0.408,"C4","W"
"5212","OFRA_PS_2CX13",250,250,"OFRA","PS","13","2CX13","p","","5/12/22","14.5","TL","5/12/22","TL","9","10","11","12","H","5/13/22","TL",22,0.0002514,179.775,0.333,228.885,5.711,0.275,"C4","CW"
"5213","OFRA_PS_2CX13",250,250,"OFRA","PS","13","2CX13","p","","5/12/22","14.5","TL","5/12/22","TL","9","10","11","12","H","5/13/22","TL",23,0.131,198.305,0,240,0,0,"C4","A"
"5214","OFRA_PS_2CX13",250,250,"OFRA","PS","13","2CX13","p","","5/12/22","14.5","TL","5/12/22","TL","9","10","11","12","H","5/13/22","TL",24,0.07,180.742,0,237,0,0,"C4","CA"
"5215","OFRA_PS_2CX13",250,250,"OFRA","PS","13","2CX13","p","","5/12/22","14.5","TL","5/12/22","TL","9","10","11","12","H","5/13/22","TL",25,0.0004187,166.318,0,211.04,-88.403,0.458,"C5","H"
"5216","OFRA_PS_2CX13",250,250,"OFRA","PS","13","2CX13","p","","5/12/22","14.5","TL","5/12/22","TL","9","10","11","12","H","5/13/22","TL",26,0.0002489,165.451,97.803,213.472,-91.538,0.272,"C5","CH"
"5217","OFRA_PS_2CX13",250,250,"OFRA","PS","13","2CX13","p","","5/12/22","14.5","TL","5/12/22","TL","9","10","11","12","H","5/13/22","TL",27,0.0003238,183.648,0.817,236.98,8.297,0.354,"C5","W"
"5218","OFRA_PS_2CX13",250,250,"OFRA","PS","13","2CX13","p","","5/12/22","14.5","TL","5/12/22","TL","9","10","11","12","H","5/13/22","TL",28,0.0002073,174.032,103.906,224.516,12.579,0.226,"C5","CW"
"5219","OFRA_PS_2CX13",250,250,"OFRA","PS","13","2CX13","p","","5/12/22","14.5","TL","5/12/22","TL","9","10","11","12","H","5/13/22","TL",29,0.116,183.86,0,239,0,0,"C5","A"
"5220","OFRA_PS_2CX13",250,250,"OFRA","PS","13","2CX13","p","","5/12/22","14.5","TL","5/12/22","TL","9","10","11","12","H","5/13/22","TL",3,0.0004354,212.697,0.125,238.617,8.813,0.476,"C1","W"
"5221","OFRA_PS_2CX8",251,251,"OFRA","PS","14","2CX8","p","","5/12/22","21","TL","5/12/22","TL","9","10","11","12","H","5/13/22","TL",17,0.144,174.033,0,216,0,0,"C3","A"
"5222","OFRA_PS_2CX8",251,251,"OFRA","PS","14","2CX8","p","","5/12/22","21","TL","5/12/22","TL","9","10","11","12","H","5/13/22","TL",18,0.044,151.467,0,212,0,0,"C3","CA"
"5223","OFRA_PS_2CX8",251,251,"OFRA","PS","14","2CX8","p","","5/12/22","21","TL","5/12/22","TL","9","10","11","12","H","5/13/22","TL",19,0.0003555,167.854,0.237,196.199,-90.535,0.39,"C4","H"
"5224","OFRA_PS_2CX8",251,251,"OFRA","PS","14","2CX8","p","","5/12/22","21","TL","5/12/22","TL","9","10","11","12","H","5/13/22","TL",2,0.0001806,135.383,103.204,164.53,-94.236,0.197,"C1","CH"
"5225","OFRA_PS_2CX8",251,251,"OFRA","PS","14","2CX8","p","","5/12/22","21","TL","5/12/22","TL","9","10","11","12","H","5/13/22","TL",20,0.0001864,142.703,0.321,188.667,-92.045,0.204,"C4","CH"
"5226","OFRA_PS_2CX8",251,251,"OFRA","PS","14","2CX8","p","","5/12/22","21","TL","5/12/22","TL","9","10","11","12","H","5/13/22","TL",1,0.0003687,153.461,3.712,180.559,-90.516,0.404,"C1","H"
"5227","OFRA_PS_2CX8",251,251,"OFRA","PS","14","2CX8","p","","5/12/22","21","TL","5/12/22","TL","9","10","11","12","H","5/13/22","TL",10,0.0001914,167.183,1.323,200.623,17.176,0.21,"C2","CW"
"5228","OFRA_PS_2CX8",251,251,"OFRA","PS","14","2CX8","p","","5/12/22","21","TL","5/12/22","TL","9","10","11","12","H","5/13/22","TL",11,0.092,179.075,0,216,0,0,"C2","A"
"5229","OFRA_PS_2CX8",251,251,"OFRA","PS","14","2CX8","p","","5/12/22","21","TL","5/12/22","TL","9","10","11","12","H","5/13/22","TL",12,0.031,162.217,0,213,0,0,"C2","CA"
"5230","OFRA_PS_2CX8",251,251,"OFRA","PS","14","2CX8","p","","5/12/22","21","TL","5/12/22","TL","9","10","11","12","H","5/13/22","TL",13,0.0003298,160.937,86.037,197.324,-81.298,0.361,"C3","H"
"5231","OFRA_PS_2CX8",251,251,"OFRA","PS","14","2CX8","p","","5/12/22","21","TL","5/12/22","TL","9","10","11","12","H","5/13/22","TL",14,0.0001674,138.344,1.589,192.751,-85.426,0.183,"C3","CH"
"5232","OFRA_PS_2CX8",251,251,"OFRA","PS","14","2CX8","p","","5/12/22","21","TL","5/12/22","TL","9","10","11","12","H","5/13/22","TL",15,0.0004508,172.022,0.869,207,19.37,0.494,"C3","W"
"5233","OFRA_PS_2CX8",251,251,"OFRA","PS","14","2CX8","p","","5/12/22","21","TL","5/12/22","TL","9","10","11","12","H","5/13/22","TL",16,0.0001839,135.836,1.134,183,16.798,0.202,"C3","CW"
"5234","OFRA_PS_2CX8",251,251,"OFRA","PS","14","2CX8","p","","5/12/22","21","TL","5/12/22","TL","9","10","11","12","H","5/13/22","TL",29,0.14,191.719,0,232,0,0,"C5","A"
"5235","OFRA_PS_2CX8",251,251,"OFRA","PS","14","2CX8","p","","5/12/22","21","TL","5/12/22","TL","9","10","11","12","H","5/13/22","TL",3,0.000435,148.912,0.545,174.82,7.45,0.477,"C1","W"
"5236","OFRA_PS_2CX8",251,251,"OFRA","PS","14","2CX8","p","","5/12/22","21","TL","5/12/22","TL","9","10","11","12","H","5/13/22","TL",30,0.041,175.916,0,231,0,0,"C5","CA"
"5237","OFRA_PS_2CX8",251,251,"OFRA","PS","14","2CX8","p","","5/12/22","21","TL","5/12/22","TL","9","10","11","12","H","5/13/22","TL",4,0.0002403,130.415,0.667,157.891,5.553,0.263,"C1","CW"
"5238","OFRA_PS_2CX8",251,251,"OFRA","PS","14","2CX8","p","","5/12/22","21","TL","5/12/22","TL","9","10","11","12","H","5/13/22","TL",5,0.156,150.704,0,190,0,0,"C1","A"
"5239","OFRA_PS_2CX8",251,251,"OFRA","PS","14","2CX8","p","","5/12/22","21","TL","5/12/22","TL","9","10","11","12","H","5/13/22","TL",21,0.000382,159.314,0.835,189.881,0.498,0.419,"C4","W"
"5240","OFRA_PS_2CX8",251,251,"OFRA","PS","14","2CX8","p","","5/12/22","21","TL","5/12/22","TL","9","10","11","12","H","5/13/22","TL",22,0.0001897,149.891,0.333,194.579,2.01,0.208,"C4","CW"
"5241","OFRA_PS_2CX8",251,251,"OFRA","PS","14","2CX8","p","","5/12/22","21","TL","5/12/22","TL","9","10","11","12","H","5/13/22","TL",23,0.14,169.699,0,202,0,0,"C4","A"
"5242","OFRA_PS_2CX8",251,251,"OFRA","PS","14","2CX8","p","","5/12/22","21","TL","5/12/22","TL","9","10","11","12","H","5/13/22","TL",24,0.038,152.476,0,198,0,0,"C4","CA"
"5243","OFRA_PS_2CX8",251,251,"OFRA","PS","14","2CX8","p","","5/12/22","21","TL","5/12/22","TL","9","10","11","12","H","5/13/22","TL",25,0.000343,177.252,17.805,213.794,-81.085,0.376,"C5","H"
"5244","OFRA_PS_2CX8",251,251,"OFRA","PS","14","2CX8","p","","5/12/22","21","TL","5/12/22","TL","9","10","11","12","H","5/13/22","TL",26,0.0002121,146.889,0.571,209.114,-76.399,0.232,"C5","CH"
"5245","OFRA_PS_2CX8",251,251,"OFRA","PS","14","2CX8","p","","5/12/22","21","TL","5/12/22","TL","9","10","11","12","H","5/13/22","TL",27,0.0004549,196.707,157.474,226.599,16.98,0.499,"C5","W"
"5246","OFRA_PS_2CX8",251,251,"OFRA","PS","14","2CX8","p","","5/12/22","21","TL","5/12/22","TL","9","10","11","12","H","5/13/22","TL",28,0.000232,164.667,0.045,208.333,15.832,0.254,"C5","CW"
"5247","OFRA_PS_2CX8",251,251,"OFRA","PS","14","2CX8","p","","5/12/22","21","TL","5/12/22","TL","9","10","11","12","H","5/13/22","TL",9,0.0003629,177.676,1.492,205.593,11.619,0.398,"C2","W"
"5248","OFRA_PS_2CX8",251,251,"OFRA","PS","14","2CX8","p","","5/12/22","21","TL","5/12/22","TL","9","10","11","12","H","5/13/22","TL",6,0.049,143.347,0,185,0,0,"C1","CA"
"5249","OFRA_PS_2CX8",251,251,"OFRA","PS","14","2CX8","p","","5/12/22","21","TL","5/12/22","TL","9","10","11","12","H","5/13/22","TL",7,0.0003621,165.838,0.565,201.627,-72.395,0.397,"C2","H"
"5250","OFRA_PS_2CX8",251,251,"OFRA","PS","14","2CX8","p","","5/12/22","21","TL","5/12/22","TL","9","10","11","12","H","5/13/22","TL",8,0.0001906,162.039,0.557,211.333,-70.615,0.208,"C2","CH"
"5251","OFRA_PS_2GT10",252,252,"OFRA","PS","15","2GT10","p","","5/13/22","18","TL","5/13/22","TL","9","10","11","12","I","5/17/22","TL",14,0.0001982,150.646,93,217.681,-83.737,0.221,"C3","CH"
"5252","OFRA_PS_2GT10",252,252,"OFRA","PS","15","2GT10","p","","5/13/22","18","TL","5/13/22","TL","9","10","11","12","I","5/17/22","TL",15,0.0003691,185.409,0.341,231.644,12.407,0.412,"C3","W"
"5253","OFRA_PS_2GT10",252,252,"OFRA","PS","15","2GT10","p","","5/13/22","18","TL","5/13/22","TL","9","10","11","12","I","5/17/22","TL",16,0.0002157,153.037,1.206,211.597,20.256,0.24,"C3","CW"
"5254","OFRA_PS_2GT10",252,252,"OFRA","PS","15","2GT10","p","","5/13/22","18","TL","5/13/22","TL","9","10","11","12","I","5/17/22","TL",17,0.124,194.359,0,236,0,0,"C3","A"
"5255","OFRA_PS_2GT10",252,252,"OFRA","PS","15","2GT10","p","","5/13/22","18","TL","5/13/22","TL","9","10","11","12","I","5/17/22","TL",18,0.04,168.705,0,236,0,0,"C3","CA"
"5256","OFRA_PS_2GT10",252,252,"OFRA","PS","15","2GT10","p","","5/13/22","18","TL","5/13/22","TL","9","10","11","12","I","5/17/22","TL",1,0.0003244,152.774,0,234.333,-90.424,0.362,"C1","H"
"5257","OFRA_PS_2GT10",252,252,"OFRA","PS","15","2GT10","p","","5/13/22","18","TL","5/13/22","TL","9","10","11","12","I","5/17/22","TL",10,0.0002573,179.77,1.024,223.757,15.725,0.287,"C2","CW"
"5258","OFRA_PS_2GT10",252,252,"OFRA","PS","15","2GT10","p","","5/13/22","18","TL","5/13/22","TL","9","10","11","12","I","5/17/22","TL",11,0.118,185.342,0,235,0,0,"C2","A"
"5259","OFRA_PS_2GT10",252,252,"OFRA","PS","15","2GT10","p","","5/13/22","18","TL","5/13/22","TL","9","10","11","12","I","5/17/22","TL",12,0.07,175.494,0,228,0,0,"C2","CA"
"5260","OFRA_PS_2GT10",252,252,"OFRA","PS","15","2GT10","p","","5/13/22","18","TL","5/13/22","TL","9","10","11","12","I","5/17/22","TL",13,0.0003148,183.805,0.333,234.237,-87.378,0.352,"C3","H"
"5261","OFRA_PS_2GT10",252,252,"OFRA","PS","15","2GT10","p","","5/13/22","18","TL","5/13/22","TL","9","10","11","12","I","5/17/22","TL",26,0.0002453,183.433,137.468,229.411,-96.009,0.273,"C5","CH"
"5262","OFRA_PS_2GT10",252,252,"OFRA","PS","15","2GT10","p","","5/13/22","18","TL","5/13/22","TL","9","10","11","12","I","5/17/22","TL",27,0.0003963,190.725,0.664,230.47,9.538,0.442,"C5","W"
"5263","OFRA_PS_2GT10",252,252,"OFRA","PS","15","2GT10","p","","5/13/22","18","TL","5/13/22","TL","9","10","11","12","I","5/17/22","TL",28,0.0002509,184.587,0.326,230.898,16.699,0.28,"C5","CW"
"5264","OFRA_PS_2GT10",252,252,"OFRA","PS","15","2GT10","p","","5/13/22","18","TL","5/13/22","TL","9","10","11","12","I","5/17/22","TL",29,0.155,199.506,0,245,0,0,"C5","A"
"5265","OFRA_PS_2GT10",252,252,"OFRA","PS","15","2GT10","p","","5/13/22","18","TL","5/13/22","TL","9","10","11","12","I","5/17/22","TL",3,0.0004075,178.159,0.073,227.855,5.408,0.455,"C1","W"
"5266","OFRA_PS_2GT10",252,252,"OFRA","PS","15","2GT10","p","","5/13/22","18","TL","5/13/22","TL","9","10","11","12","I","5/17/22","TL",19,0.0003931,146.161,0.01,216.06,-94.909,0.439,"C4","H"
"5267","OFRA_PS_2GT10",252,252,"OFRA","PS","15","2GT10","p","","5/13/22","18","TL","5/13/22","TL","9","10","11","12","I","5/17/22","TL",2,0.0001598,146.996,102.559,188.542,-96.911,0.178,"C1","CH"
"5268","OFRA_PS_2GT10",252,252,"OFRA","PS","15","2GT10","p","","5/13/22","18","TL","5/13/22","TL","9","10","11","12","I","5/17/22","TL",20,0.0002437,166.281,93.162,198.711,-93.965,0.271,"C4","CH"
"5269","OFRA_PS_2GT10",252,252,"OFRA","PS","15","2GT10","p","","5/13/22","18","TL","5/13/22","TL","9","10","11","12","I","5/17/22","TL",21,0.0004107,166.483,0.129,221.55,1.005,0.459,"C4","W"
"5270","OFRA_PS_2GT10",252,252,"OFRA","PS","15","2GT10","p","","5/13/22","18","TL","5/13/22","TL","9","10","11","12","I","5/17/22","TL",22,0.0002453,149.77,0.497,201.412,2.246,0.274,"C4","CW"
"5271","OFRA_PS_2GT10",252,252,"OFRA","PS","15","2GT10","p","","5/13/22","18","TL","5/13/22","TL","9","10","11","12","I","5/17/22","TL",23,0.144,175.071,0,239,0,0,"C4","A"
"5272","OFRA_PS_2GT10",252,252,"OFRA","PS","15","2GT10","p","","5/13/22","18","TL","5/13/22","TL","9","10","11","12","I","5/17/22","TL",24,0.07,163.383,0,228,0,0,"C4","CA"
"5273","OFRA_PS_2GT10",252,252,"OFRA","PS","15","2GT10","p","","5/13/22","18","TL","5/13/22","TL","9","10","11","12","I","5/17/22","TL",25,0.0004451,196.293,0.409,237.678,-85.253,0.497,"C5","H"
